_id,ltable_id,rtable_id,label,ltable_value,rtable_value
191,106,47,0,cisco security server agent for windows and solaris license 100 agents win solaris csa-b100-srvr-k9 ) cisco-systems-enterprise ,b11-01215 microsoft works suite 2006 license and media 1 user cd win english u  94.08
192,135,47,0,microsoft crm professional cal 3.0 product upgrade license pack user cal microsoft software 9980.0,b11-01215 microsoft works suite 2006 license and media 1 user cd win english u  94.08
193,155,47,0,softgrid cal for ts 4.1 english mlp 20 user cal microsoft ,b11-01215 microsoft works suite 2006 license and media 1 user cd win english u  94.08
194,157,47,0,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ) adobe systems inc ,b11-01215 microsoft works suite 2006 license and media 1 user cd win english u  94.08
195,251,47,0,microsoft crm small business ed cal 3.0 license pack user cal microsoft software 9929.0,b11-01215 microsoft works suite 2006 license and media 1 user cd win english u  94.08
196,393,47,0,microsoft visual studio test agent 2005 cd 1 processor license microsoft software 5099.0,b11-01215 microsoft works suite 2006 license and media 1 user cd win english u  94.08
197,469,47,0,ae mappoint 2006 cd microsoft corp 49.95,b11-01215 microsoft works suite 2006 license and media 1 user cd win english u  94.08
198,614,47,0,microsoft works suite 2006 microsoft 99.0,b11-01215 microsoft works suite 2006 license and media 1 user cd win english u  94.08
199,662,47,0,microsoft windows terminal server 2003 client additional license for users - 5 user microsoft 669.0,b11-01215 microsoft works suite 2006 license and media 1 user cd win english u  94.08
200,816,47,0,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ) microsoft 10949.0,b11-01215 microsoft works suite 2006 license and media 1 user cd win english u  94.08
201,1215,47,0,microsoft digital image suite 2006 plus pinnacle studio 10.0 microsoft 99.95,b11-01215 microsoft works suite 2006 license and media 1 user cd win english u  94.08
202,144,48,0,backup exec netware open file v9 .2 e/g full package product veritas 695.0,bb117ac hp storageworks data protector express backup server product upgrade package -  459.3
203,206,48,0,hp data protector exp bu svr cmp upgrade ltu hewlett packard ,bb117ac hp storageworks data protector express backup server product upgrade package -  459.3
204,118,49,0,crystal reports xi professional edition business objects 495.0,w-1rp-f-wx-00 crystal reports xi professional edition complete package 1 user win fren  538.5
205,157,49,0,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ) adobe systems inc ,w-1rp-f-wx-00 crystal reports xi professional edition complete package 1 user win fren  538.5
206,184,49,0,crystal reports xi developer business objects 595.0,w-1rp-f-wx-00 crystal reports xi professional edition complete package 1 user win fren  538.5
207,207,49,0,crystal reports 11 professional full product french business objects 909.66,w-1rp-f-wx-00 crystal reports xi professional edition complete package 1 user win fren  538.5
208,157,50,0,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ) adobe systems inc ,633808105020 wasp bar code labeler complete package 3 users cd win english  195.77
209,208,50,0,wasp bar code wasp bar code labeler complete package 3 users std cd - wasp technologies ,633808105020 wasp bar code labeler complete package 3 users cd win english  195.77
210,244,51,0,microsoft visual studio team edition for software developers 2005 with msdn premium microsoft 5479.0,01-ssc-7316 sonicwall cfs premium gov/ed edition for sonicwall pro 4100 subscription licen  2565.08
211,258,51,0,microsoft visual studio team edition for software architect 2005 with msdn premium microsoft 5479.0,01-ssc-7316 sonicwall cfs premium gov/ed edition for sonicwall pro 4100 subscription licen  2565.08
212,761,51,0,microsoft visual studio team edition for software testers 2005 w/msdn premium renewal microsoft software 2309.0,01-ssc-7316 sonicwall cfs premium gov/ed edition for sonicwall pro 4100 subscription licen  2565.08
213,106,52,0,cisco security server agent for windows and solaris license 100 agents win solaris csa-b100-srvr-k9 ) cisco-systems-enterprise ,11105093 symantec web security for microsoft isa server 2004 v. 5.0 media cd -  16.09
214,223,52,0,symantec client security 3.1 with groupware protection business pack 50 user symantec 3732.0,11105093 symantec web security for microsoft isa server 2004 v. 5.0 media cd -  16.09
215,246,52,0,microsoft licenses isa server lic/sa olp c ( e8400294 ) microsoft licenses 3210.4,11105093 symantec web security for microsoft isa server 2004 v. 5.0 media cd -  16.09
216,263,52,0,symantec mail security for smtp 5.0 smb av cd 5u gov symantec ,11105093 symantec web security for microsoft isa server 2004 v. 5.0 media cd -  16.09
217,431,52,0,microsoft windows server 2003 client additional license for devices 5 pack microsoft 209.0,11105093 symantec web security for microsoft isa server 2004 v. 5.0 media cd -  16.09
218,439,52,0,sym clt security 3.1 scs media cd en symantec media 28.0,11105093 symantec web security for microsoft isa server 2004 v. 5.0 media cd -  16.09
219,509,52,0,services for netware 5.0 microsoft 149.0,11105093 symantec web security for microsoft isa server 2004 v. 5.0 media cd -  16.09
220,531,52,0,microsoft windows server 2003 client additional license for users-5 pack microsoft 809.0,11105093 symantec web security for microsoft isa server 2004 v. 5.0 media cd -  16.09
221,662,52,0,microsoft windows terminal server 2003 client additional license for users - 5 user microsoft 669.0,11105093 symantec web security for microsoft isa server 2004 v. 5.0 media cd -  16.09
222,12,53,0,microsoft sql server standard edition 2005 64 bit cd/dvd 5 client microsoft 1849.0,395-03824 microsoft exchange server 2007 enterprise edition complete package 1 server  6594.2
223,157,53,0,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ) adobe systems inc ,395-03824 microsoft exchange server 2007 enterprise edition complete package 1 server  6594.2
224,204,53,0,cisco ios enterprise services complete package cd28-esk9 = ) cisco systems enterprise ,395-03824 microsoft exchange server 2007 enterprise edition complete package 1 server  6594.2
225,521,53,0,microsoft sql server developer edition 2005 cd/dvd microsoft software 49.95,395-03824 microsoft exchange server 2007 enterprise edition complete package 1 server  6594.2
226,569,53,0,exchange svr ent 2007 x64 eng dvd 25 clt microsoft 11318.25,395-03824 microsoft exchange server 2007 enterprise edition complete package 1 server  6594.2
227,147,54,0,red hat entprse linux as 3 amd rhf0211us ) red hat software ,rl294aa red hat enterprise linux ws v. 3 update 8 license 1 user  215.57
228,231,54,0,red hat enterprise linux ws v. 4 update 4 license 1 workstation rl296aa ) hewlett packard ,rl294aa red hat enterprise linux ws v. 3 update 8 license 1 user  215.57
229,106,57,0,cisco security server agent for windows and solaris license 100 agents win solaris csa-b100-srvr-k9 ) cisco-systems-enterprise ,e17887d symantec backup exec for netware servers remote agent for windows or netware ser  197.65
230,142,57,0,ca brightstor arcserve backup r11 .1 for netware tape library option service pack computer associates ,e17887d symantec backup exec for netware servers remote agent for windows or netware ser  197.65
231,144,57,0,backup exec netware open file v9 .2 e/g full package product veritas 695.0,e17887d symantec backup exec for netware servers remote agent for windows or netware ser  197.65
232,193,57,0,backup exec 10d win adv disk v10 .1 lic only ( e180518 ) symantec corporation . 983.34,e17887d symantec backup exec for netware servers remote agent for windows or netware ser  197.65
233,201,57,0,backup exec netware remote agt win/netware svr v9 .2 e/g veritas 295.0,e17887d symantec backup exec for netware servers remote agent for windows or netware ser  197.65
234,219,57,0,ca brightstor arcserve backup r11 .1 for netware upgrade from arcserve 7 for netware computer associates ,e17887d symantec backup exec for netware servers remote agent for windows or netware ser  197.65
235,466,57,0,timbuktu remote control softwre 10 licenses for windows netopia ,e17887d symantec backup exec for netware servers remote agent for windows or netware ser  197.65
236,502,57,0,symc backup exec sbs prm 11d win small business server symantec 885.83,e17887d symantec backup exec for netware servers remote agent for windows or netware ser  197.65
237,551,57,0,symc backup exec sbs aws 11d win sbs agent for windows systems symantec 447.74,e17887d symantec backup exec for netware servers remote agent for windows or netware ser  197.65
238,560,57,0,symc backup exec aofo 11d win advanced open file option symantec 769.49,e17887d symantec backup exec for netware servers remote agent for windows or netware ser  197.65
239,624,57,0,timbuktu remote control softwre 2 licenses for windows & mac netopia 199.99,e17887d symantec backup exec for netware servers remote agent for windows or netware ser  197.65
240,937,57,0,symc backup exec sbs std 11d win small business server standard symantec 811.21,e17887d symantec backup exec for netware servers remote agent for windows or netware ser  197.65
241,155,58,0,softgrid cal for ts 4.1 english mlp 20 user cal microsoft ,b7305pa supportpack for hp openview manager for microsoft exchange server 2.0 premium -  85.85
242,244,58,0,microsoft visual studio team edition for software developers 2005 with msdn premium microsoft 5479.0,b7305pa supportpack for hp openview manager for microsoft exchange server 2.0 premium -  85.85
243,248,58,0,microsoft windows small business server cal 2003 license pack 20 client addpack device microsoft software ,b7305pa supportpack for hp openview manager for microsoft exchange server 2.0 premium -  85.85
244,258,58,0,microsoft visual studio team edition for software architect 2005 with msdn premium microsoft 5479.0,b7305pa supportpack for hp openview manager for microsoft exchange server 2.0 premium -  85.85
245,261,58,0,procurve mobility manager 1.0 is a plug-in module for procurve manager plus 2.0 hewlett packard ,b7305pa supportpack for hp openview manager for microsoft exchange server 2.0 premium -  85.85
246,431,58,0,microsoft windows server 2003 client additional license for devices 5 pack microsoft 209.0,b7305pa supportpack for hp openview manager for microsoft exchange server 2.0 premium -  85.85
247,443,58,0,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client microsoft 709.0,b7305pa supportpack for hp openview manager for microsoft exchange server 2.0 premium -  85.85
248,531,58,0,microsoft windows server 2003 client additional license for users-5 pack microsoft 809.0,b7305pa supportpack for hp openview manager for microsoft exchange server 2.0 premium -  85.85
249,662,58,0,microsoft windows terminal server 2003 client additional license for users - 5 user microsoft 669.0,b7305pa supportpack for hp openview manager for microsoft exchange server 2.0 premium -  85.85
250,761,58,0,microsoft visual studio team edition for software testers 2005 w/msdn premium renewal microsoft software 2309.0,b7305pa supportpack for hp openview manager for microsoft exchange server 2.0 premium -  85.85
251,92,59,0,computrace lojack for laptops 4 year subscription absolute software 119.99,40y9223 computrace lojack for laptops subscription package 4 years 1 notebook -  125.97
252,202,59,0,the computrace lojack for laptops computer tracking and loss control solution by lenovo ,40y9223 computrace lojack for laptops subscription package 4 years 1 notebook -  125.97
253,838,59,0,computrace lojack for laptops 3 year license ( mac ) absolute software 99.95,40y9223 computrace lojack for laptops subscription package 4 years 1 notebook -  125.97
254,970,59,0,computrace lojack for laptops : 3 year subscription absolute software 99.99,40y9223 computrace lojack for laptops subscription package 4 years 1 notebook -  125.97
255,973,59,0,computrace lojack for laptops : 1 year subscription absolute software 49.99,40y9223 computrace lojack for laptops subscription package 4 years 1 notebook -  125.97
256,975,59,0,computrace lojack for laptops 1 year license ( mac ) absolute software 49.95,40y9223 computrace lojack for laptops subscription package 4 years 1 notebook -  125.97
257,157,60,0,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ) adobe systems inc ,04l1671 ibm websphere mq link for r/3 v. 1.2 complete package 1 server cd -  12567.39
258,203,60,0,lotus dev . mqseries link for r/3-v 1.2 cd sol 04l1671 ) lotus development corp ,04l1671 ibm websphere mq link for r/3 v. 1.2 complete package 1 server cd -  12567.39
259,208,60,0,wasp bar code wasp bar code labeler complete package 3 users std cd - wasp technologies ,04l1671 ibm websphere mq link for r/3 v. 1.2 complete package 1 server cd -  12567.39
260,799,60,0,hp dss software v. 4.0 complete package t1936aa ua0 ) hewlett-packard - ( consumables ) 630.36,04l1671 ibm websphere mq link for r/3 v. 1.2 complete package 1 server cd -  12567.39
261,154,61,0,cisco 3745 ser ios ent cd374-esk9 = ) cisco systems enterprise 2814.33,cd28-esk9 = cisco ios enterprise services complete package cd  1001.38
262,157,61,0,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ) adobe systems inc ,cd28-esk9 = cisco ios enterprise services complete package cd  1001.38
